     0.0      0.0      0.0      0.0      0.0
     0.0      6.8      9.4      6.8      0.0
     0.0      9.4     12.9      9.4      0.0
     0.0      6.8      9.4      6.8      0.0
     0.0      0.0      0.0      0.0      0.0
